"replicate","arm","probability","CRP","medianCL"
27,"gaussian",0.209044025157233,16.98687790841,2.54210145750643
27,"gaussian",0.215264150943396,17.3288426078768,2.54888264117166
27,"gaussian",0.22148427672956,17.6699078685955,2.55566400670629
27,"gaussian",0.227704402515723,18.0102073932303,2.56244812843011
27,"gaussian",0.233924528301887,18.3498679726463,2.56923747033988
27,"gaussian",0.24014465408805,18.689010205683,2.57603439876679
27,"gaussian",0.246364779874214,19.0277491381328,2.58284119365574
27,"gaussian",0.252584905660377,19.3661948322651,2.5896600586626
27,"gaussian",0.258805031446541,19.7044528764376,2.5964931302344
27,"gaussian",0.265025157232704,20.0426248428563,2.6033424858123
27,"gaussian",0.271245283018868,20.3808087003316,2.61021015127605
27,"gaussian",0.277465408805031,20.7190991878655,2.6170981077312
27,"gaussian",0.283685534591195,21.0575881540717,2.6240082977263
27,"gaussian",0.289905660377358,21.3963648667245,2.63094263097479
27,"gaussian",0.296125786163522,21.7355162961495,2.63790298964677
27,"gaussian",0.302345911949686,22.075127375673,2.64489123328691
27,"gaussian",0.308566037735849,22.4152812419291,2.65190920340799
27,"gaussian",0.314786163522013,22.7560594574723,2.65895872780331
27,"gaussian",0.321006289308176,23.0975422178409,2.66604162461632
27,"gaussian",0.32722641509434,23.4398085449614,2.67315970620133
27,"gaussian",0.333446540880503,23.7829364685661,2.68031478280556
27,"gaussian",0.339666666666667,24.1270031971094,2.68750866609974
27,"gaussian",0.34588679245283,24.4720852795073,2.69474317258176
27,"gaussian",0.352106918238994,24.8182587588886,2.7020201268756
27,"gaussian",0.358327044025157,25.1655993194285,2.70934136494594
27,"gaussian",0.364547169811321,25.514182427233,2.71670873724729
27,"gaussian",0.370767295597484,25.8640834661573,2.72412411182494
27,"gaussian",0.376987421383648,26.2153778693679,2.73158937738425
27,"gaussian",0.383207547169811,26.5681412473922,2.73910644634355
27,"gaussian",0.389427672955975,26.9224495133498,2.74667725788544
27,"gaussian",0.395647798742138,27.2783790060108,2.7543037810206
27,"gaussian",0.401867924528302,27.6360066112917,2.76198801767784
27,"gaussian",0.408088050314465,27.9954098827662,2.7697320058338
27,"gaussian",0.414308176100629,28.3566671617459,2.77753782269566
27,"gaussian",0.420528301886792,28.719857697464,2.78540758794994
27,"gaussian",0.426748427672956,29.0850617678832,2.79334346709095
27,"gaussian",0.432968553459119,29.452360801637,2.80134767484217
27,"gaussian",0.439188679245283,29.8218375016123,2.80942247868454
27,"gaussian",0.445408805031447,30.1935759706762,2.81757020250577
27,"gaussian",0.45162893081761,30.5676618400565,2.82579323038544
27,"gaussian",0.457849056603774,30.944182400893,2.83409401053133
27,"gaussian",0.464069182389937,31.323226739485,2.84247505938295
27,"gaussian",0.470289308176101,31.7048858767809,2.85093896589938
27,"gaussian",0.476509433962264,32.0892529126728,2.85948839604941
27,"gaussian",0.482729559748428,32.4764231756826,2.86812609752307
27,"gaussian",0.488949685534591,32.8664943786587,2.87685490468505
27,"gaussian",0.495169811320755,33.2595667811319,2.8856777437919
27,"gaussian",0.501389937106918,33.6557433590205,2.8945976384965
27,"gaussian",0.507610062893082,34.0551299824184,2.90361771566533
27,"gaussian",0.513830188679245,34.45783560225,2.91274121153588
27,"gaussian",0.520050314465409,34.8639724466324,2.92197147824388
27,"gaussian",0.526270440251572,35.2736562278499,2.93131199075289
27,"gaussian",0.532490566037736,35.6870063609185,2.94076635422107
27,"gaussian",0.538710691823899,36.1041461947953,2.95033831184382
27,"gaussian",0.544930817610063,36.5252032573823,2.9600317532139
27,"gaussian",0.551150943396227,36.9503095155721,2.9698507232451
27,"gaussian",0.55737106918239,37.3796016516968,2.97979943170966
27,"gaussian",0.563591194968553,37.8132213578676,2.98988226344476
27,"gaussian",0.569811320754717,38.2513156498348,3.00010378928885
27,"gaussian",0.576031446540881,38.6940372021563,3.01046877781493
27,"gaussian",0.582251572327044,39.14154470664,3.02098220793476
27,"gaussian",0.588471698113208,39.5940032562249,3.03164928245594
27,"gaussian",0.594691823899371,40.0515847566925,3.04247544268252
27,"gaussian",0.600911949685535,40.5144683688495,3.05346638415984
27,"gaussian",0.607132075471698,40.982840984109,3.06462807367555
27,"gaussian",0.613352201257862,41.4568977367191,3.07596676764142
27,"gaussian",0.619572327044025,41.9368425562488,3.08748903199499
27,"gaussian",0.625792452830189,42.422888764355,3.09920176377648
27,"gaussian",0.632012578616352,42.9152597203184,3.11111221455485
27,"gaussian",0.638232704402516,43.4141895203672,3.12322801589832
27,"gaussian",0.644452830188679,43.9199237564116,3.13555720710868
27,"gaussian",0.650672955974843,44.4327203405001,3.1481082654663
27,"gaussian",0.656893081761006,44.9528504020976,3.16089013926492
27,"gaussian",0.66311320754717,45.4805992661867,3.17391228395123
27,"gaussian",0.669333333333333,46.0162675212326,3.18718470172683
27,"gaussian",0.675553459119497,46.5601721872471,3.20071798501839
27,"gaussian",0.68177358490566,47.1126479955644,3.21452336427828
27,"gaussian",0.687993710691824,47.6740487935412,3.2286127606433
27,"gaussian",0.694213836477988,48.2447490892452,3.24299884405501
27,"gaussian",0.700433962264151,48.8251457533543,3.25769509753452
27,"gaussian",0.706654088050314,49.4156598980085,3.27271588840814
27,"gaussian",0.712874213836478,50.0167389553037,3.28807654740314
27,"gaussian",0.719094339622642,50.6288589815856,3.3037934566769
27,"gaussian",0.725314465408805,51.252527217782,3.31988414801339
27,"gaussian",0.731534591194969,51.8882849408456,3.33636741262372
27,"gaussian",0.737754716981132,52.5367106471122,3.35326342422864
27,"gaussian",0.743974842767296,53.1984236152126,3.37059387739001
27,"gaussian",0.750194968553459,53.8740879043488,3.38838214340487
27,"gaussian",0.756415094339623,54.5644168535636,3.40665344649426
27,"gaussian",0.762635220125786,55.2701781594787,3.42543506352582
27,"gaussian",0.76885534591195,55.9921996243264,3.44475655112582
27,"gaussian",0.775075471698113,56.7313756835846,3.4646500047913
27,"gaussian",0.781295597484277,57.4886748439084,3.48515035553994
27,"gaussian",0.78751572327044,58.2651481883734,3.5062957107821
27,"gaussian",0.793735849056604,59.0619391385962,3.52812774752425
27,"gaussian",0.799955974842767,59.8802947038101,3.55069216779496
27,"gaussian",0.806176100628931,60.721578497699,3.57403922842699
27,"gaussian",0.812396226415094,61.5872858677184,3.59822436016991
27,"gaussian",0.818616352201258,62.47906156277,3.623308894732
27,"gaussian",0.824836477987421,63.3987204688299,3.64936092301049
27,"gaussian",0.831056603773585,64.3482720758053,3.67645631380742
27,"gaussian",0.837276729559749,65.3299495126019,3.70467993022238
27,"gaussian",0.843496855345912,66.3462442151501,3.73412709132555
27,"gaussian",0.849716981132075,67.3999475936485,3.76490534058563
27,"gaussian",0.855937106918239,68.4942014685806,3.79713660120137
27,"gaussian",0.862157232704403,69.6325595904959,3.83095982391224
27,"gaussian",0.868377358490566,70.8190633051435,3.86653426791371
27,"gaussian",0.87459748427673,72.0583354608432,3.90404360446161
27,"gaussian",0.880817610062893,73.3556981110481,3.94370110213506
27,"gaussian",0.887037735849057,74.7173216447181,3.98575625262127
27,"gaussian",0.89325786163522,76.1504159980973,4.03050334221063
27,"gaussian",0.899477987421384,77.6634790722015,4.07829269264523
27,"gaussian",0.905698113207547,79.2666242341426,4.12954562804253
27,"gaussian",0.911918238993711,80.972019219694,4.18477474450312
27,"gaussian",0.918138364779874,82.794485309684,4.24461189205601
27,"gaussian",0.924358490566038,84.7523326778627,4.30984765354366
27,"gaussian",0.930578616352201,86.8685534005477,4.38148845214855
27,"gaussian",0.936798742138365,89.1725734985249,4.46084158389304
27,"gaussian",0.943018867924528,91.7029116145117,4.5496462006248
27,"gaussian",0.949238993710692,94.5113738213916,4.65028339275166
27,"gaussian",0.955459119496855,97.6699920835056,4.7661300468528
27,"gaussian",0.961679245283019,101.283191957102,4.9021921485084
27,"gaussian",0.967899371069182,105.510780807018,5.06632933593863
27,"gaussian",0.974119496855346,110.615877558969,5.27187803206346
27,"gaussian",0.98033962264151,117.079587721921,5.54413568730329
27,"gaussian",0.986559748427673,125.939177958263,5.94029843191753
27,"gaussian",0.992779874213837,140.23596250523,6.64015458793047
27,"gaussian",0.999,184.668269529032,9.38652451219921
27,"flexible",0.01,2.97109480506532,1.8494507214597
27,"flexible",0.0162201257861635,3.83822167055874,1.92695719051374
27,"flexible",0.022440251572327,4.56890077558951,1.98396941321761
27,"flexible",0.0286603773584906,5.21846951654933,2.03005255447024
27,"flexible",0.0348805031446541,5.81293976892968,2.0692448009476
27,"flexible",0.0411006289308176,6.36700790199195,2.10365753931723
27,"flexible",0.0473207547169811,6.88993774208713,2.13454297695065
27,"flexible",0.0535408805031447,7.38801395382243,2.16270891571373
27,"flexible",0.0597610062893082,7.86573228636115,2.18870892743342
27,"flexible",0.0659811320754717,8.32644070102006,2.21294007800224
27,"flexible",0.0722012578616352,8.77271244854428,2.23569753900512
27,"flexible",0.0784213836477987,9.20657650106066,2.25720714347095
27,"flexible",0.0846415094339623,9.62966680479462,2.27764581734482
27,"flexible",0.0908616352201258,10.0433227790829,2.29715495136612
27,"flexible",0.0970817610062893,10.4486592120205,2.31584946364754
27,"flexible",0.103301886792453,10.8466162218279,2.33382412585596
27,"flexible",0.109522012578616,11.2379958186225,2.35115809252763
27,"flexible",0.11574213836478,11.6234892118866,2.3679182159214
27,"flexible",0.121962264150943,12.0036975740855,2.38416151917652
27,"flexible",0.128182389937107,12.379148080214,2.39993707312002
27,"flexible",0.13440251572327,12.7503064738463,2.4152874422237
27,"flexible",0.140622641509434,13.1175870370777,2.43024981381351
27,"flexible",0.146842767295598,13.4813605914103,2.44485689074865
27,"flexible",0.153062893081761,13.8419609852458,2.4591376049631
27,"flexible",0.159283018867925,14.1996904041332,2.47311769358914
27,"flexible",0.165503144654088,14.5548237551595,2.48682016842947
27,"flexible",0.171723270440252,14.9076123158613,2.50026570176814
27,"flexible",0.177943396226415,15.2582867934812,2.51347294590772
27,"flexible",0.184163522012579,15.607059907462,2.52645879973013
27,"flexible",0.190383647798742,15.9541285834256,2.53923863255481
27,"flexible",0.196603773584906,16.2996758282494,2.55182647330794
27,"flexible",0.202823899371069,16.6438723416131,2.56423517130867
27,"flexible",0.209044025157233,16.98687790841,2.57647653367541
27,"flexible",0.215264150943396,17.3288426078768,2.58856144335228
27,"flexible",0.22148427672956,17.6699078685955,2.60049996097678
27,"flexible",0.227704402515723,18.0102073932303,2.61230141319994
27,"flexible",0.233924528301887,18.3498679726463,2.62397446958955
27,"flexible",0.24014465408805,18.689010205683,2.6355272098648
27,"flexible",0.246364779874214,19.0277491381328,2.64696718290577
27,"flexible",0.252584905660377,19.3661948322651,2.65830145873496
27,"flexible",0.258805031446541,19.7044528764376,2.66953667446988
27,"flexible",0.265025157232704,20.0426248428563,2.68067907508331
27,"flexible",0.271245283018868,20.3808087003316,2.6917345496758
27,"flexible",0.277465408805031,20.7190991878655,2.70270866385603
27,"flexible",0.283685534591195,21.0575881540717,2.71360668873474
27,"flexible",0.289905660377358,21.3963648667245,2.72443362696297
27,"flexible",0.296125786163522,21.7355162961495,2.73519423618382
27,"flexible",0.302345911949686,22.075127375673,2.74589305021389
27,"flexible",0.308566037735849,22.4152812419291,2.75653439822773
27,"flexible",0.314786163522013,22.7560594574723,2.76712242218102
27,"flexible",0.321006289308176,23.0975422178409,2.77766109267735
27,"flexible",0.32722641509434,23.4398085449614,2.78815422345674
27,"flexible",0.333446540880503,23.7829364685661,2.79860548466158
27,"flexible",0.339666666666667,24.1270031971094,2.80901841501618
27,"flexible",0.34588679245283,24.4720852795073,2.81939643303978
27,"flexible",0.352106918238994,24.8182587588886,2.82974284739848
27,"flexible",0.358327044025157,25.1655993194285,2.84006086648935
27,"flexible",0.364547169811321,25.514182427233,2.85035360733952
27,"flexible",0.370767295597484,25.8640834661573,2.86062410389372
27,"flexible",0.376987421383648,26.2153778693679,2.870875314756
27,"flexible",0.383207547169811,26.5681412473922,2.88111013044431
27,"flexible",0.389427672955975,26.9224495133498,2.89133138021088
27,"flexible",0.395647798742138,27.2783790060108,2.90154183847577
27,"flexible",0.401867924528302,27.6360066112917,2.911744230917
27,"flexible",0.408088050314465,27.9954098827662,2.92194124025611
27,"flexible",0.414308176100629,28.3566671617459,2.932135511775
27,"flexible",0.420528301886792,28.719857697464,2.9423296585969
27,"flexible",0.426748427672956,29.0850617678832,2.95252626676145
27,"flexible",0.432968553459119,29.452360801637,2.96272790012206
27,"flexible",0.439188679245283,29.8218375016123,2.97293710509147
27,"flexible",0.445408805031447,30.1935759706762,2.98315641525993
27,"flexible",0.45162893081761,30.5676618400565,2.9933883559092
27,"flexible",0.457849056603774,30.944182400893,3.00363544844402
27,"flexible",0.464069182389937,31.323226739485,3.01390021476227
27,"flexible",0.470289308176101,31.7048858767809,3.02418518158385
27,"flexible",0.476509433962264,32.0892529126728,3.03449288475809
27,"flexible",0.482729559748428,32.4764231756826,3.04482587356892
27,"flexible",0.488949685534591,32.8664943786587,3.05518671505683
27,"flexible",0.495169811320755,33.2595667811319,3.06557799837678
27,"flexible",0.501389937106918,33.6557433590205,3.07600233921108
27,"flexible",0.507610062893082,34.0551299824184,3.08646238425668
27,"flexible",0.513830188679245,34.45783560225,3.09696081580671
27,"flexible",0.520050314465409,34.8639724466324,3.10750035644674
27,"flexible",0.526270440251572,35.2736562278499,3.11808377388682
27,"flexible",0.532490566037736,35.6870063609185,3.12871388595163
27,"flexible",0.538710691823899,36.1041461947953,3.13939356575191
27,"flexible",0.544930817610063,36.5252032573823,3.15012574706185
27,"flexible",0.551150943396227,36.9503095155721,3.1609134299286
27,"flexible",0.55737106918239,37.3796016516968,3.17175968654202
27,"flexible",0.563591194968553,37.8132213578676,3.1826676673947
27,"flexible",0.569811320754717,38.2513156498348,3.19364060776476
27,"flexible",0.576031446540881,38.6940372021563,3.20468183455659
27,"flexible",0.582251572327044,39.14154470664,3.21579477353794
27,"flexible",0.588471698113208,39.5940032562249,3.2269829570149
27,"flexible",0.594691823899371,40.0515847566925,3.23825003199069
27,"flexible",0.600911949685535,40.5144683688495,3.24959976885826
27,"flexible",0.607132075471698,40.982840984109,3.26103607068211
27,"flexible",0.613352201257862,41.4568977367191,3.27256298313027
27,"flexible",0.619572327044025,41.9368425562488,3.28418470512382
27,"flexible",0.625792452830189,42.422888764355,3.29590560027914
27,"flexible",0.632012578616352,42.9152597203184,3.30773020922593
27,"flexible",0.638232704402516,43.4141895203672,3.31966326289406
27,"flexible",0.644452830188679,43.9199237564116,3.33170969687299
27,"flexible",0.650672955974843,44.4327203405001,3.34387466696008
27,"flexible",0.656893081761006,44.9528504020976,3.35616356602824
27,"flexible",0.66311320754717,45.4805992661867,3.36858204235995
27,"flexible",0.669333333333333,46.0162675212326,3.38113601961328
27,"flexible",0.675553459119497,46.5601721872471,3.39383171860727
27,"flexible",0.68177358490566,47.1126479955644,3.4066756811391
27,"flexible",0.687993710691824,47.6740487935412,3.41967479607427
27,"flexible",0.694213836477988,48.2447490892452,3.43283632798485
27,"flexible",0.700433962264151,48.8251457533543,3.44616794864967
27,"flexible",0.706654088050314,49.4156598980085,3.4596777717761
27,"flexible",0.712874213836478,50.0167389553037,3.47337439135661
27,"flexible",0.719094339622642,50.6288589815856,3.48726692413572
27,"flexible",0.725314465408805,51.252527217782,3.50136505673718
27,"flexible",0.731534591194969,51.8882849408456,3.51567909808839
27,"flexible",0.737754716981132,52.5367106471122,3.53022003788289
27,"flexible",0.743974842767296,53.1984236152126,3.54499961194515
27,"flexible",0.750194968553459,53.8740879043488,3.56003037550976
27,"flexible",0.756415094339623,54.5644168535636,3.57532578560398
27,"flexible",0.762635220125786,55.2701781594787,3.59090029393698
27,"flexible",0.76885534591195,55.9921996243264,3.60676945195751
27,"flexible",0.775075471698113,56.7313756835846,3.62295003005731
27,"flexible",0.781295597484277,57.4886748439084,3.63946015328277
27,"flexible",0.78751572327044,58.2651481883734,3.65631945639141
27,"flexible",0.793735849056604,59.0619391385962,3.67354926167608
27,"flexible",0.799955974842767,59.8802947038101,3.69117278370818
27,"flexible",0.806176100628931,60.721578497699,3.70921536606358
27,"flexible",0.812396226415094,61.5872858677184,3.72770475624393
27,"flexible",0.818616352201258,62.47906156277,3.74667142646295
27,"flexible",0.824836477987421,63.3987204688299,3.76614894982955
27,"flexible",0.831056603773585,64.3482720758053,3.78617444385747
27,"flexible",0.837276729559749,65.3299495126019,3.80678909634537
27,"flexible",0.843496855345912,66.3462442151501,3.82803879275171
27,"flexible",0.849716981132075,67.3999475936485,3.8499748695872
27,"flexible",0.855937106918239,68.4942014685806,3.87265502556329
27,"flexible",0.862157232704403,69.6325595904959,3.89614443198738
27,"flexible",0.868377358490566,70.8190633051435,3.92051709723501
27,"flexible",0.87459748427673,72.0583354608432,3.94585755861328
27,"flexible",0.880817610062893,73.3556981110481,3.97226300090774
27,"flexible",0.887037735849057,74.7173216447181,3.99984593797921
27,"flexible",0.89325786163522,76.1504159980973,4.02873764759093
27,"flexible",0.899477987421384,77.6634790722015,4.05909262921966
27,"flexible",0.905698113207547,79.2666242341426,4.0910944747153
27,"flexible",0.911918238993711,80.972019219694,4.12496372716649
27,"flexible",0.918138364779874,82.794485309684,4.16096859723325
27,"flexible",0.924358490566038,84.7523326778627,4.19943988554015
27,"flexible",0.930578616352201,86.8685534005477,4.24079226760497
27,"flexible",0.936798742138365,89.1725734985249,4.28555551180422
27,"flexible",0.943018867924528,91.7029116145117,4.33442178675799
27,"flexible",0.949238993710692,94.5113738213916,4.38832019382256
27,"flexible",0.955459119496855,97.6699920835056,4.44853985873656
27,"flexible",0.961679245283019,101.283191957102,4.51694543804811
27,"flexible",0.967899371069182,105.510780807018,4.59638355100902
27,"flexible",0.974119496855346,110.615877558969,4.69152854184616
27,"flexible",0.98033962264151,117.079587721921,4.81090167775854
27,"flexible",0.986559748427673,125.939177958263,4.97281106918303
27,"flexible",0.992779874213837,140.23596250523,5.23070643043781
27,"flexible",0.999,184.668269529032,6.01562239866095
28,"truth",0.01,2.97109480506532,1.91705532321706
28,"truth",0.0162201257861635,3.83822167055874,1.98747637715694
28,"truth",0.022440251572327,4.56890077558951,2.03908472155532
28,"truth",0.0286603773584906,5.21846951654933,2.08068533928668
28,"truth",0.0348805031446541,5.81293976892968,2.1159869953649
28,"truth",0.0411006289308176,6.36700790199195,2.14692556392905
28,"truth",0.0473207547169811,6.88993774208713,2.17464760680293
28,"truth",0.0535408805031447,7.38801395382243,2.19989193367612
28,"truth",0.0597610062893082,7.86573228636115,2.22316434015521
28,"truth",0.0659811320754717,8.32644070102006,2.24482730846702
28,"truth",0.0722012578616352,8.77271244854428,2.26515009130507
28,"truth",0.0784213836477987,9.20657650106066,2.28433854518345
28,"truth",0.0846415094339623,9.62966680479462,2.30255384027192
28,"truth",0.0908616352201258,10.0433227790829,2.31992469771575
28,"truth",0.0970817610062893,10.4486592120205,2.33655567844641
28,"truth",0.103301886792453,10.8466162218279,2.35253296610994
28,"truth",0.109522012578616,11.2379958186225,2.36792850535789
28,"truth",0.11574213836478,11.6234892118866,2.38280302910426
28,"truth",0.121962264150943,12.0036975740855,2.39720831611863
28,"truth",0.128182389937107,12.379148080214,2.41118890353709
28,"truth",0.13440251572327,12.7503064738463,2.42478340572126
28,"truth",0.140622641509434,13.1175870370777,2.43802554382713
28,"truth",0.146842767295598,13.4813605914103,2.45094495942521
28,"truth",0.153062893081761,13.8419609852458,2.46356786462701
28,"truth",0.159283018867925,14.1996904041332,2.47591756683481
28,"truth",0.165503144654088,14.5548237551595,2.48801489621606
28,"truth",0.171723270440252,14.9076123158613,2.49987855689388
28,"truth",0.177943396226415,15.2582867934812,2.51152541772545
28,"truth",0.184163522012579,15.607059907462,2.52297075480247
28,"truth",0.190383647798742,15.9541285834256,2.53422845504666
28,"truth",0.196603773584906,16.2996758282494,2.54531118820907
28,"truth",0.202823899371069,16.6438723416131,2.55623055302328
28,"truth",0.209044025157233,16.98687790841,2.56699720207313
28,"truth",0.215264150943396,17.3288426078768,2.57762094902079
28,"truth",0.22148427672956,17.6699078685955,2.58811086112995
28,"truth",0.227704402515723,18.0102073932303,2.59847533946304
28,"truth",0.233924528301887,18.3498679726463,2.60872218869277
28,"truth",0.24014465408805,18.689010205683,2.61885867812022
28,"truth",0.246364779874214,19.0277491381328,2.62889159521329
28,"truth",0.252584905660377,19.3661948322651,2.6388272927554
28,"truth",0.258805031446541,19.7044528764376,2.64867173051337
28,"truth",0.265025157232704,20.0426248428563,2.65843051218579
28,"truth",0.271245283018868,20.3808087003316,2.66810891827265
28,"truth",0.277465408805031,20.7190991878655,2.67771193540804
28,"truth",0.283685534591195,21.0575881540717,2.68724428261554
28,"truth",0.289905660377358,21.3963648667245,2.69671043487823
28,"truth",0.296125786163522,21.7355162961495,2.70611464435835
28,"truth",0.302345911949686,22.075127375673,2.71546095955448
28,"truth",0.308566037735849,22.4152812419291,2.7247532426441
28,"truth",0.314786163522013,22.7560594574723,2.73399518522584
28,"truth",0.321006289308176,23.0975422178409,2.74319032264742
28,"truth",0.32722641509434,23.4398085449614,2.75234204708087
28,"truth",0.333446540880503,23.7829364685661,2.76145361948648
28,"truth",0.339666666666667,24.1270031971094,2.7705281805889
28,"truth",0.34588679245283,24.4720852795073,2.77956876097407
28,"truth",0.352106918238994,24.8182587588886,2.78857829040271
28,"truth",0.358327044025157,25.1655993194285,2.79755960642468
28,"truth",0.364547169811321,25.514182427233,2.80651546236935
28,"truth",0.370767295597484,25.8640834661573,2.81544853477836
28,"truth",0.376987421383648,26.2153778693679,2.82436143034031
28,"truth",0.383207547169811,26.5681412473922,2.83325669238035
28,"truth",0.389427672955975,26.9224495133498,2.84213680695242
28,"truth",0.395647798742138,27.2783790060108,2.8510042085771
28,"truth",0.401867924528302,27.6360066112917,2.85986128566383
28,"truth",0.408088050314465,27.9954098827662,2.86871038565275
28,"truth",0.414308176100629,28.3566671617459,2.8775538199083
28,"truth",0.420528301886792,28.719857697464,2.88639386839384
28,"truth",0.426748427672956,29.0850617678832,2.89523278415453
28,"truth",0.432968553459119,29.452360801637,2.90407279763316
28,"truth",0.439188679245283,29.8218375016123,2.91291612084244
28,"truth",0.445408805031447,30.1935759706762,2.92176495141522
28,"truth",0.45162893081761,30.5676618400565,2.93062147655319
28,"truth",0.457849056603774,30.944182400893,2.93948787689335
28,"truth",0.464069182389937,31.323226739485,2.94836633031078
28,"truth",0.470289308176101,31.7048858767809,2.95725901567531
28,"truth",0.476509433962264,32.0892529126728,2.96616811657946
28,"truth",0.482729559748428,32.4764231756826,2.9750958250543
28,"truth",0.488949685534591,32.8664943786587,2.98404434528977
28,"truth",0.495169811320755,33.2595667811319,2.99301589737605
28,"truth",0.501389937106918,33.6557433590205,3.00201272108224
28,"truth",0.507610062893082,34.0551299824184,3.01103707968903
28,"truth",0.513830188679245,34.45783560225,3.02009126389234
28,"truth",0.520050314465409,34.8639724466324,3.02917759579528
28,"truth",0.526270440251572,35.2736562278499,3.0382984330063
28,"truth",0.532490566037736,35.6870063609185,3.04745617286237
28,"truth",0.538710691823899,36.1041461947953,3.05665325679667
28,"truth",0.544930817610063,36.5252032573823,3.06589217487162
28,"truth",0.551150943396227,36.9503095155721,3.07517547049908
28,"truth",0.55737106918239,37.3796016516968,3.08450574537123
28,"truth",0.563591194968553,37.8132213578676,3.09388566462718
28,"truth",0.569811320754717,38.2513156498348,3.10331796228249
28,"truth",0.576031446540881,38.6940372021563,3.11280544695068
28,"truth",0.582251572327044,39.14154470664,3.12235100788876
28,"truth",0.588471698113208,39.5940032562249,3.13195762140111
28,"truth",0.594691823899371,40.0515847566925,3.14162835763992
28,"truth",0.600911949685535,40.5144683688495,3.15136638784344
28,"truth",0.607132075471698,40.982840984109,3.16117499205795
28,"truth",0.613352201257862,41.4568977367191,3.17105756739374
28,"truth",0.619572327044025,41.9368425562488,3.18101763687093
28,"truth",0.625792452830189,42.422888764355,3.19105885891699
28,"truth",0.632012578616352,42.9152597203184,3.20118503758464
28,"truth",0.638232704402516,43.4141895203672,3.21140013356681
28,"truth",0.644452830188679,43.9199237564116,3.22170827609428
28,"truth",0.650672955974843,44.4327203405001,3.23211377581167
28,"truth",0.656893081761006,44.9528504020976,3.24262113873961
28,"truth",0.66311320754717,45.4805992661867,3.25323508144376
28,"truth",0.669333333333333,46.0162675212326,3.26396054754744
28,"truth",0.675553459119497,46.5601721872471,3.27480272574191
28,"truth",0.68177358490566,47.1126479955644,3.28576706946913
28,"truth",0.687993710691824,47.6740487935412,3.29685931847566
28,"truth",0.694213836477988,48.2447490892452,3.30808552246363
28,"truth",0.700433962264151,48.8251457533543,3.31945206709737
28,"truth",0.706654088050314,49.4156598980085,3.33096570266099
28,"truth",0.712874213836478,50.0167389553037,3.34263357570694
28,"truth",0.719094339622642,50.6288589815856,3.3544632640862
28,"truth",0.725314465408805,51.252527217782,3.36646281581213
28,"truth",0.731534591194969,51.8882849408456,3.37864079228124
28,"truth",0.737754716981132,52.5367106471122,3.3910063164594
28,"truth",0.743974842767296,53.1984236152126,3.40356912674334
28,"truth",0.750194968553459,53.8740879043488,3.41633963732825
28,"truth",0.756415094339623,54.5644168535636,3.42932900605777
28,"truth",0.762635220125786,55.2701781594787,3.44254921090788
28,"truth",0.76885534591195,55.9921996243264,3.45601313646833
28,"truth",0.775075471698113,56.7313756835846,3.4697346720438
28,"truth",0.781295597484277,57.4886748439084,3.48372882331226
28,"truth",0.78751572327044,58.2651481883734,3.49801183986683
28,"truth",0.793735849056604,59.0619391385962,3.51260136144687
28,"truth",0.799955974842767,59.8802947038101,3.52751658626104
28,"truth",0.806176100628931,60.721578497699,3.5427784655513
28,"truth",0.812396226415094,61.5872858677184,3.55840992948743
28,"truth",0.818616352201258,62.47906156277,3.57443615067317
28,"truth",0.824836477987421,63.3987204688299,3.59088485306844
28,"truth",0.831056603773585,64.3482720758053,3.60778667609249
28,"truth",0.837276729559749,65.3299495126019,3.62517560621864
28,"truth",0.843496855345912,66.3462442151501,3.64308949170537
28,"truth",0.849716981132075,67.3999475936485,3.66157066051938
28,"truth",0.855937106918239,68.4942014685806,3.68066666739853
28,"truth",0.862157232704403,69.6325595904959,3.70043120396518
28,"truth",0.868377358490566,70.8190633051435,3.72092521668769
28,"truth",0.87459748427673,72.0583354608432,3.74221829256866
28,"truth",0.880817610062893,73.3556981110481,3.76439039362647
28,"truth",0.887037735849057,74.7173216447181,3.78753405146336
28,"truth",0.89325786163522,76.1504159980973,3.81175717707097
28,"truth",0.899477987421384,77.6634790722015,3.83718670584967
28,"truth",0.905698113207547,79.2666242341426,3.86397339562584
28,"truth",0.911918238993711,80.972019219694,3.89229824643364
28,"truth",0.918138364779874,82.794485309684,3.92238124993846
28,"truth",0.924358490566038,84.7523326778627,3.95449356615299
28,"truth",0.930578616352201,86.8685534005477,3.98897488168576
28,"truth",0.936798742138365,89.1725734985249,4.0262588523253
28,"truth",0.943018867924528,91.7029116145117,4.06691163189626
28,"truth",0.949238993710692,94.5113738213916,4.11169252867079
28,"truth",0.955459119496855,97.6699920835056,4.16165409777938
28,"truth",0.961679245283019,101.283191957102,4.21831722017388
28,"truth",0.967899371069182,105.510780807018,4.28400094830367
28,"truth",0.974119496855346,110.615877558969,4.36250807444346
28,"truth",0.98033962264151,117.079587721921,4.46075953767275
28,"truth",0.986559748427673,125.939177958263,4.59359373493624
28,"truth",0.992779874213837,140.23596250523,4.80420025064174
28,"truth",0.999,184.668269529032,5.43838427024312
28,"gaussian",0.01,2.97109480506532,2.41297147421943
28,"gaussian",0.0162201257861635,3.83822167055874,2.42586189142106
28,"gaussian",0.022440251572327,4.56890077558951,2.43677736803081
28,"gaussian",0.0286603773584906,5.21846951654933,2.44652238538552
28,"gaussian",0.0348805031446541,5.81293976892968,2.45547494883332
28,"gaussian",0.0411006289308176,6.36700790199195,2.46384856076057
